Data;VIX;POL;F2S;Dutch TTF;OIL;OIS1;OIS10;B GER 1;B GER 10;B It 1;B IT 10;B Sp 1;B Sp 10;B FR 1;B FR 10;B HUN 1;B HUN 10
07/06/18;12.13;55.99;0.244952857142857;21.665;77.32;-0.424;0.714;-0.685;0.522;0.885;3.064;-0.369;1.504;-0.59;0.841;0.359;3.189
08/06/18;12.18;112.51;0.264297142857143;21.540;76.46;-0.4358;0.702;-0.711;0.49;0.935;3.129;-0.366;1.5;-0.589;0.832;0.413;3.32
09/06/18;#N/D;152.77;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
10/06/18;#N/D;170.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
11/06/18;12.35;138.36;0.229165714285714;21.350;76.46;-0.432;0.725;-0.689;0.534;0.566;2.874;-0.359;1.487;-0.582;0.866;0.403;3.407
12/06/18;12.34;235.59;0.21822;21.785;75.88;-0.432;0.7075;-0.673;0.531;0.463;2.9;-0.353;1.482;-0.581;0.841;0.377;3.449
13/06/18;12.94;137.07;0.218737142857143;22.380;76.74;-0.43;0.705;-0.679;0.515;0.386;2.856;-0.352;1.458;-0.582;0.795;0.406;3.597
14/06/18;12.12;96.72;0.228844285714286;22.355;75.94;-0.439;0.66;-0.696;0.469;0.219;2.793;-0.36;1.401;-0.59;0.723;0.464;3.571
15/06/18;11.98;68.71;0.20975;21.750;73.44;-0.439;0.632;-0.695;0.443;0.053;2.676;-0.369;1.349;-0.596;0.688;0.531;3.602
16/06/18;#N/D;82.17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/06/18;#N/D;105.30;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
18/06/18;12.31;79.32;0.204405714285714;22.140;75.34;-0.436;0.623;-0.69;0.441;-0.017;2.629;-0.367;1.309;-0.592;0.682;0.521;3.577
19/06/18;13.35;165.86;0.208084285714286;21.695;75.08;-0.44;0.588;-0.693;0.42;-0.004;2.635;-0.366;1.296;-0.595;0.662;0.544;3.568
20/06/18;12.79;222.05;0.21622;21.500;74.74;-0.439;0.612;-0.699;0.42;-0.024;2.627;-0.366;1.301;-0.615;0.669;0.578;3.599
21/06/18;14.64;71.67;0.243782857142857;21.545;73.05;-0.4388;0.589;-0.715;0.38;0.109;2.788;-0.348;1.39;-0.616;0.664;0.572;3.642
22/06/18;13.77;80.35;0.243562857142857;21.655;75.55;-0.4379;0.6008;-0.709;0.383;0.136;2.749;-0.347;1.405;-0.611;0.665;0.574;3.589
23/06/18;#N/D;40.76;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/06/18;#N/D;85.36;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
25/06/18;17.33;63.53;0.242551428571429;21.545;74.73;-0.4399;0.599;-0.701;0.375;0.189;2.877;-0.349;1.407;-0.59;0.675;0.573;3.623
26/06/18;15.92;218.91;0.243052857142857;21.495;76.31;-0.441;0.615;-0.704;0.385;0.202;2.936;-0.349;1.449;-0.586;0.697;0.518;3.664
27/06/18;17.91;39.58;0.244808571428571;22.035;77.62;-0.44;0.6;-0.703;0.368;0.205;2.864;-0.373;1.407;-0.583;0.672;0.524;3.642
28/06/18;16.85;89.28;0.246325714285714;21.960;77.85;-0.4406;0.599;-0.697;0.363;0.173;2.833;-0.37;1.42;-0.583;0.654;0.78;3.668
29/06/18;16.09;54.02;0.242591428571429;21.875;79.44;-0.4388;0.596;-0.675;0.344;0.105;2.734;-0.377;1.377;-0.567;0.622;0.846;3.671
30/06/18;#N/D;114.66;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/07/18;#N/D;136.20;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/07/18;15.6;80.26;0.246445714285714;22.240;77.30;-0.441;0.595;-0.69;0.347;0.114;2.712;-0.378;1.35;-0.576;0.618;0.957;3.827
03/07/18;16.14;119.73;0.244888571428571;22.260;77.76;-0.4405;0.584;-0.69;0.336;0.119;2.697;-0.38;1.352;-0.575;0.601;0.8;3.689
04/07/18;#N/D;87.20;0.236911428571429;#N/D;78.24;-0.4408;0.597;-0.677;0.341;0.132;2.714;-0.379;1.357;-0.571;0.608;0.834;3.621
05/07/18;14.97;80.07;0.231742857142857;22.465;77.39;-0.442;0.585;-0.671;0.344;0.249;2.776;-0.379;1.384;-0.571;0.604;0.805;3.557
06/07/18;13.37;184.49;0.240464285714286;22.355;77.11;-0.4415;0.582;-0.689;0.333;0.254;2.767;-0.378;1.368;-0.572;0.601;0.765;3.543
07/07/18;#N/D;121.36;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/07/18;#N/D;164.84;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/07/18;12.69;110.48;0.231514285714286;22.730;78.07;-0.442;0.5839;-0.68;0.349;0.207;2.726;-0.351;1.356;-0.558;0.604;0.814;3.516
10/07/18;12.64;81.98;0.225242857142857;22.730;78.86;-0.4418;0.601;-0.679;0.366;0.262;2.736;-0.356;1.34;-0.558;0.62;0.79;3.481
11/07/18;13.63;40.76;0.228008571428571;22.580;73.40;-0.442;0.584;-0.676;0.357;0.32;2.749;-0.407;1.361;-0.556;0.613;0.783;3.407
12/07/18;12.58;84.92;0.232227142857143;21.970;74.45;-0.4424;0.585;-0.676;0.345;0.271;2.692;-0.411;1.35;-0.552;0.602;0.797;3.425
13/07/18;12.18;74.75;0.23892;22.265;75.33;-0.442;0.569;-0.68;0.326;0.218;2.622;-0.416;1.327;-0.552;0.583;0.807;3.439
14/07/18;#N/D;54.33;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/07/18;#N/D;146.72;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/07/18;12.83;89.31;0.23288;22.020;71.84;-0.4418;0.587;-0.674;0.357;0.21;2.649;-0.42;1.347;-0.553;0.617;0.789;3.433
17/07/18;12.06;58.55;0.230655714285714;21.850;72.16;-0.442;0.575;-0.677;0.339;0.157;2.548;-0.416;1.317;-0.553;0.594;0.787;3.388
18/07/18;12.1;75.12;0.232158571428571;22.140;72.90;-0.442;0.567;-0.678;0.33;0.173;2.582;-0.421;1.348;-0.554;0.593;0.751;3.357
19/07/18;12.87;55.33;0.2336;22.155;72.58;-0.442;0.561;-0.682;0.324;0.147;2.58;-0.414;1.349;-0.549;0.594;0.794;3.424
20/07/18;12.86;132.11;0.231228571428571;21.875;73.07;-0.442;0.597;-0.683;0.344;0.187;2.659;-0.414;1.379;-0.547;0.647;0.805;3.453
21/07/18;#N/D;108.30;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/07/18;#N/D;156.61;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/07/18;12.62;78.59;0.219162857142857;22.030;73.06;-0.4413;0.619;-0.677;0.391;0.192;2.716;-0.401;1.41;-0.538;0.681;0.805;3.44
24/07/18;12.41;77.37;0.216375714285714;22.095;73.44;-0.441;0.606;-0.679;0.389;0.216;2.756;-0.404;1.403;-0.544;0.671;0.803;3.465
25/07/18;12.29;57.92;0.209271428571429;22.170;73.93;-0.4405;0.599;-0.676;0.385;0.233;2.751;-0.406;1.372;-0.55;0.663;0.771;3.403
26/07/18;12.14;104.65;0.214228571428571;22.115;74.54;-0.44;0.619;-0.679;0.388;0.241;2.771;-0.411;1.386;-0.552;0.669;0.756;3.344
27/07/18;13.03;61.47;0.210624285714286;21.890;74.29;-0.4403;0.625;-0.677;0.402;0.255;2.802;-0.41;1.398;-0.551;0.673;0.735;3.283
28/07/18;#N/D;99.78;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
29/07/18;#N/D;117.40;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
30/07/18;14.26;153.38;0.205392857142857;22.060;74.97;-0.4385;0.651;-0.665;0.444;0.276;2.85;-0.42;1.457;-0.543;0.721;0.758;3.342
31/07/18;12.83;91.35;0.197104285714286;22.115;74.25;-0.438;0.652;-0.642;0.44;0.259;2.787;-0.419;1.433;-0.548;0.704;0.758;3.347
01/08/18;13.15;57.71;0.189701428571429;21.930;72.39;-0.4381;0.673;-0.63;0.475;0.272;2.846;-0.417;1.487;-0.542;0.752;0.473;3.372
02/08/18;12.19;117.93;0.195802857142857;21.935;73.45;-0.4382;0.666;-0.64;0.457;0.396;2.962;-0.417;1.487;-0.544;0.755;0.48;3.398
03/08/18;11.64;87.73;0.212301428571429;22.260;73.21;-0.4353;0.636;-0.646;0.405;0.508;2.971;-0.415;1.456;-0.543;0.713;0.481;3.388
04/08/18;#N/D;107.88;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
05/08/18;#N/D;141.99;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
06/08/18;11.27;112.91;0.2145;22.500;73.75;-0.4357;0.624;-0.646;0.388;0.497;2.957;-0.416;1.433;-0.541;0.689;0.496;3.391
07/08/18;10.93;72.24;0.215682857142857;22.610;74.65;-0.436;0.637;-0.646;0.407;0.492;2.928;-0.417;1.43;-0.541;0.704;0.51;3.393
08/08/18;10.85;56.98;0.222134285714286;22.600;72.28;-0.435;0.63;-0.651;0.398;0.527;2.967;-0.412;1.441;-0.543;0.705;0.524;3.522
09/08/18;11.27;69.96;0.232751428571429;22.715;72.07;-0.435;0.62;-0.66;0.374;0.562;2.951;-0.401;1.429;-0.549;0.687;0.527;3.521
10/08/18;13.16;76.97;0.250158571428571;22.880;72.81;-0.436;0.577;-0.665;0.317;0.635;3.033;-0.396;1.439;-0.555;0.645;0.554;3.605
11/08/18;#N/D;44.22;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
12/08/18;#N/D;109.73;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
13/08/18;14.78;88.52;0.25602;23.500;72.61;-0.4353;0.577;-0.668;0.314;0.719;3.136;-0.385;1.491;-0.554;0.659;0.556;3.598
14/08/18;13.31;55.18;0.246878571428571;23.725;72.46;-0.438;0.584;-0.665;0.329;0.685;3.075;-0.387;1.452;-0.559;0.659;0.528;3.545
15/08/18;14.64;20.08;0.249758571428571;23.520;70.76;-0.438;0.568;-0.67;0.301;0.665;3.202;-0.374;1.483;-0.559;0.64;0.603;3.606
16/08/18;13.45;30.89;0.247467142857143;23.835;71.43;-0.438;0.571;-0.666;0.315;0.703;3.154;-0.394;1.481;-0.553;0.647;0.568;3.583
17/08/18;12.64;62.36;0.254522857142857;24.155;71.83;-0.44;0.563;-0.673;0.307;0.703;3.157;-0.402;1.488;-0.556;0.64;0.614;3.555
18/08/18;#N/D;96.63;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
19/08/18;#N/D;96.59;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
20/08/18;12.49;45.18;0.248105714285714;24.180;72.21;-0.4384;0.565;-0.669;0.304;0.702;3.06;-0.403;1.44;-0.552;0.631;#N/D;#N/D
21/08/18;12.86;81.92;0.237972857142857;24.405;72.63;-0.4375;0.582;-0.658;0.331;0.596;3.035;-0.413;1.408;-0.544;0.649;0.613;3.487
22/08/18;12.25;38.52;0.2263;24.450;74.78;-0.438;0.577;-0.646;0.347;0.591;3.107;-0.414;1.423;-0.542;0.665;0.623;3.422
23/08/18;12.41;89.75;0.222894285714286;24.760;74.73;-0.4375;0.58;-0.648;0.344;0.585;3.131;-0.417;1.417;-0.541;0.658;0.639;3.456
24/08/18;11.99;80.33;0.22123;24.975;75.82;-0.437;0.5845;-0.649;0.346;0.668;3.183;-0.417;1.435;-0.542;0.664;0.643;3.451
25/08/18;#N/D;139.94;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
26/08/18;#N/D;96.04;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
27/08/18;12.16;108.44;0.212998571428571;25.410;76.21;-0.4355;0.602;-0.642;0.381;0.717;3.19;-0.417;1.455;-0.537;0.695;0.639;3.461
28/08/18;12.5;165.65;0.21106;25.360;75.95;-0.436;0.607;-0.636;0.385;0.79;3.219;-0.406;1.498;-0.539;0.701;0.643;3.467
29/08/18;12.25;92.96;0.207852857142857;25.870;77.14;-0.4352;0.622;-0.639;0.409;0.744;3.164;-0.405;1.508;-0.541;0.718;0.652;3.462
30/08/18;13.53;90.46;0.235394285714286;26.130;77.77;-0.435;0.593;-0.657;0.352;0.834;3.238;-0.407;1.515;-0.554;0.673;0.643;3.545
31/08/18;12.86;121.46;0.2355;25.835;77.42;-0.434;0.5805;-0.656;0.333;0.868;3.261;-0.407;1.515;-0.552;0.664;0.655;3.502
01/09/18;#N/D;46.12;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/09/18;#N/D;98.80;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
03/09/18;#N/D;115.11;0.237691428571429;#N/D;78.15;-0.4353;0.581;-0.659;0.339;0.887;3.195;-0.407;1.501;-0.556;0.676;0.652;3.564
04/09/18;13.16;74.36;0.221262857142857;26.710;78.17;-0.4365;0.591;-0.639;0.362;0.756;3.065;-0.4;1.476;-0.55;0.676;0.697;3.611
05/09/18;13.91;37.66;0.204541428571429;27.020;77.27;-0.4333;0.613;-0.625;0.387;0.644;2.993;-0.4;1.498;-0.542;0.703;0.691;3.622
06/09/18;14.65;68.50;0.211351428571429;27.455;76.50;-0.4339;0.604;-0.631;0.363;0.617;3.063;-0.398;1.498;-0.551;0.679;0.732;3.595
07/09/18;14.88;67.90;0.20241;27.990;76.83;-0.433;0.63;-0.623;0.395;0.571;3.042;-0.385;1.509;-0.542;0.704;0.708;3.569
08/09/18;#N/D;89.41;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/09/18;#N/D;92.74;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
10/09/18;14.16;47.25;0.194372857142857;29.125;77.37;-0.4338;0.643;-0.61;0.411;0.409;2.922;-0.386;1.504;-0.549;0.699;0.734;3.579
11/09/18;13.22;49.37;0.189618571428571;28.780;79.06;-0.434;0.667;-0.608;0.44;0.431;2.956;-0.393;1.518;-0.544;0.725;0.752;3.663
12/09/18;13.14;40.31;0.197105714285714;27.495;79.74;-0.432;0.663;-0.61;0.421;0.405;2.963;-0.376;1.514;-0.551;0.706;0.742;3.664
13/09/18;12.37;29.73;0.19751;26.810;78.18;-0.432;0.672;-0.616;0.432;0.465;2.962;-0.38;1.52;-0.545;0.719;0.737;3.645
14/09/18;12.07;36.10;0.189122857142857;26.930;78.09;-0.4323;0.681;-0.606;0.459;0.478;2.991;-0.381;1.534;-0.539;0.753;0.761;3.653
15/09/18;#N/D;62.01;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/09/18;#N/D;103.72;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/09/18;13.68;100.71;0.186672857142857;28.075;78.05;-0.431;0.7;-0.612;0.469;0.35;2.865;-0.368;1.54;-0.542;0.761;0.768;3.72
18/09/18;12.79;71.72;0.183332857142857;27.410;79.03;-0.4298;0.714;-0.601;0.491;0.272;2.812;-0.377;1.556;-0.549;0.778;0.778;3.745
19/09/18;11.75;74.06;0.195901428571429;28.320;79.40;-0.431;0.7257;-0.613;0.497;0.356;2.87;-0.367;1.578;-0.548;0.789;0.616;3.676
20/09/18;11.8;54.24;0.2133;28.590;78.70;-0.43;0.714;-0.612;0.482;0.419;2.897;-0.362;1.562;-0.549;0.778;0.769;3.699
21/09/18;11.68;88.17;0.215962857142857;28.725;78.80;-0.43;0.705;-0.615;0.472;0.385;2.845;-0.365;1.544;-0.545;0.769;0.711;3.68
22/09/18;#N/D;74.22;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/09/18;#N/D;124.25;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/09/18;12.2;89.13;0.201955714285714;29.245;81.20;-0.428;0.743;-0.589;0.523;0.526;2.965;-0.354;1.577;-0.543;0.823;0.73;3.653
25/09/18;12.42;55.65;0.201531428571429;29.230;81.87;-0.4271;0.772;-0.608;0.554;0.475;2.897;-0.356;1.581;-0.539;0.847;0.675;3.696
26/09/18;12.89;37.16;0.205515714285714;28.260;81.34;-0.426;0.751;-0.609;0.539;0.384;2.85;-0.34;1.577;-0.538;0.836;0.421;3.678
27/09/18;12.41;22.95;0.207628571428571;27.575;81.72;-0.424;0.758;-0.606;0.541;0.425;2.902;-0.338;1.56;-0.531;0.837;0.441;3.664
28/09/18;12.12;52.38;0.229247142857143;27.330;82.72;-0.4245;0.728;-0.619;0.483;0.713;3.151;-0.308;1.554;-0.532;0.796;0.441;3.637
29/09/18;#N/D;33.38;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
30/09/18;#N/D;83.77;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/10/18;12;166.69;0.243632857142857;27.445;84.98;-0.424;0.738;-0.627;0.486;0.867;3.295;-0.315;1.586;-0.541;0.82;0.449;3.66
02/10/18;12.05;130.93;0.259472857142857;27.255;84.80;-0.427;0.711;-0.636;0.436;0.88;3.444;-0.316;1.594;-0.542;0.78;0.44;3.671
03/10/18;11.61;107.49;0.23548;27.115;86.29;-0.427;0.758;-0.627;0.489;0.693;3.318;-0.318;1.593;-0.538;0.814;0.393;3.686
04/10/18;14.22;119.36;0.233468571428571;27.470;84.58;-0.427;0.779;-0.614;0.544;0.724;3.332;-0.322;1.619;-0.529;0.868;0.367;3.723
05/10/18;14.82;66.64;0.227232857142857;27.900;84.16;-0.4253;0.8235;-0.611;0.587;0.849;3.418;-0.318;1.632;-0.537;0.892;0.426;3.797
06/10/18;#N/D;66.47;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
07/10/18;#N/D;197.77;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/10/18;15.69;112.49;0.25351;27.220;83.91;-0.4249;0.791;-0.624;0.545;0.991;3.558;-0.291;1.65;-0.544;0.871;0.468;3.865
09/10/18;15.95;31.39;0.236367142857143;26.835;85.00;-0.4249;0.795;-0.615;0.565;0.96;3.473;-0.273;1.658;-0.548;0.886;0.447;3.922
10/10/18;22.96;58.99;0.240251428571429;26.220;83.09;-0.42;0.812;-0.618;0.568;0.933;3.503;-0.291;1.671;-0.552;0.897;0.496;3.996
11/10/18;24.98;68.38;0.248884285714286;25.760;80.26;-0.4202;0.789;-0.627;0.534;0.943;3.553;-0.29;1.7;-0.581;0.875;0.489;3.987
12/10/18;21.31;103.11;0.260532857142857;26.630;80.43;-0.422;0.777;-0.63;0.515;0.911;3.563;-0.288;1.73;-0.588;0.863;0.496;4.019
13/10/18;#N/D;70.22;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
14/10/18;#N/D;92.58;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/10/18;21.3;85.80;0.259521428571429;26.625;80.78;-0.423;0.784;-0.643;0.521;0.877;3.539;-0.285;1.741;-0.614;0.867;0.533;3.988
16/10/18;17.62;109.71;0.254427142857143;26.330;81.41;-0.4255;0.766;-0.655;0.507;0.709;3.453;-0.285;1.708;-0.632;0.84;0.44;3.956
17/10/18;17.4;77.94;0.254118571428571;25.940;80.05;-0.425;0.752;-0.663;0.48;0.753;3.544;-0.285;1.711;-0.637;0.815;0.357;3.828
18/10/18;20.06;100.13;0.288247142857143;26.025;79.29;-0.4228;0.727;-0.699;0.436;0.888;3.673;-0.289;1.79;-0.641;0.797;0.431;3.87
19/10/18;19.89;70.30;0.263928571428571;26.860;79.78;-0.4288;0.753;-0.69;0.478;0.723;3.554;-0.271;1.791;-0.639;0.832;0.45;3.912
20/10/18;#N/D;61.88;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
21/10/18;#N/D;118.94;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/10/18;19.64;89.49;0.271117142857143;26.115;79.83;-0.4277;0.749;-0.682;0.468;0.599;3.498;-0.286;1.758;-0.613;0.821;#N/D;#N/D
23/10/18;20.71;52.04;0.284241428571429;25.665;76.44;-0.4273;0.72;-0.688;0.429;0.635;3.595;-0.291;1.727;-0.619;0.787;#N/D;#N/D
24/10/18;25.23;73.60;0.287734285714286;25.260;76.17;-0.4288;0.707;-0.698;0.415;0.677;3.608;-0.304;1.691;-0.622;0.769;0.451;3.836
25/10/18;24.22;89.53;0.281674285714286;24.865;76.89;-0.43;0.71;-0.699;0.419;0.592;3.496;-0.325;1.652;-0.621;0.772;0.455;3.834
26/10/18;24.16;65.53;0.284128571428571;24.280;77.62;-0.4293;0.678;-0.7;0.374;0.592;3.451;-0.339;1.634;-0.62;0.74;0.412;3.709
27/10/18;#N/D;79.20;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
28/10/18;#N/D;136.61;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
29/10/18;24.7;64.23;0.285985714285714;24.580;77.34;-0.4316;0.684;-0.701;0.401;0.455;3.352;-0.344;1.611;-0.612;0.747;0.453;3.701
30/10/18;23.35;51.28;0.288752857142857;23.875;75.91;-0.432;0.681;-0.693;0.392;0.601;3.486;-0.344;1.636;-0.612;0.748;0.459;3.704
31/10/18;21.23;79.07;0.282774285714286;24.335;75.47;-0.431;0.695;-0.68;0.408;0.588;3.443;-0.348;1.618;-0.61;0.755;0.482;3.773
01/11/18;19.34;84.17;0.283501428571429;23.650;72.89;-0.4312;0.707;-0.674;0.421;0.56;3.394;-0.353;1.636;-0.606;0.761;#N/D;#N/D
02/11/18;19.51;82.99;0.269627142857143;24.285;72.83;-0.432;0.725;-0.663;0.45;0.448;3.341;-0.35;1.64;-0.608;0.788;#N/D;#N/D
03/11/18;#N/D;77.39;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
04/11/18;#N/D;223.53;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
05/11/18;19.96;90.47;0.266315714285714;23.810;73.17;-0.4338;0.718;-0.66;0.449;0.515;3.351;-0.359;1.64;-0.603;0.797;0.483;3.715
06/11/18;19.91;148.95;0.257231428571429;23.895;72.13;-0.4331;0.722;-0.656;0.458;0.552;3.42;-0.361;1.658;-0.603;0.808;0.496;3.715
07/11/18;16.36;61.17;0.25041;24.420;72.07;-0.4325;0.733;-0.642;0.47;0.53;3.361;-0.356;1.678;-0.598;0.817;0.464;3.708
08/11/18;16.72;51.63;0.252078571428571;24.430;70.65;-0.431;0.739;-0.642;0.481;0.58;3.417;-0.355;1.68;-0.595;0.827;0.542;3.785
09/11/18;17.36;41.01;0.263761428571429;24.325;70.18;-0.4313;0.715;-0.645;0.432;0.585;3.423;-0.334;1.671;-0.584;0.794;0.562;3.796
10/11/18;#N/D;54.44;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
11/11/18;#N/D;64.34;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
12/11/18;20.45;42.33;0.268132857142857;25.955;70.12;-0.4317;0.698;-0.652;0.425;0.63;3.459;-0.32;1.676;-0.571;0.779;0.57;3.829
13/11/18;20.02;64.87;0.264884285714286;26.520;65.47;-0.4311;0.698;-0.67;0.436;0.653;3.465;-0.314;1.678;-0.578;0.788;0.574;3.843
14/11/18;21.25;53.94;0.27115;26.280;66.12;-0.4307;0.688;-0.671;0.426;0.648;3.508;-0.332;1.696;-0.578;0.791;0.563;3.762
15/11/18;19.98;55.04;0.284135714285714;26.675;66.62;-0.432;0.68;-0.688;0.384;0.599;3.504;-0.338;1.704;-0.578;0.759;0.549;3.724
16/11/18;18.14;30.47;0.285474285714286;25.955;66.76;-0.432;0.684;-0.683;0.396;0.572;3.503;-0.335;1.713;-0.576;0.773;0.515;3.691
17/11/18;#N/D;34.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
